#
# Full target list for orbit 23, sector 8
# Created Fri Mar  1 17:06:06 EST 2019 
# Concatenation of GI astero exo bright DDT ppas lists
#
# TICID	      Camera   CCD	Tmag	   RA		  Dec
 62759686	1	3	 9.66	148.9735	 -0.1254
 62759810	1	3	12.28	149.0712	 -0.5325
 62760077	1	3	11.35	148.9658	 -1.3502
 62760355	1	3	12.02	149.0300	 -2.2734
 62760364	1	3	 8.31	148.9842	 -2.2878
 62760795	1	3	10.18	149.0378	 -3.6977
 62760824	1	3	 8.16	149.0243	 -3.8083
 62760989	1	3	 9.87	148.9554	 -4.3198
 62761107	1	3	12.86	149.0428	 -4.7358
 62761424	1	3	10.05	149.0431	 -5.7554
 62761513	1	3	11.32	149.1362	 -5.8744
 62815027	1	3	 8.05	149.1166	 -3.8389
 62815493	1	3	 8.35	149.1882	 -2.2890
 62815604	1	3	12.70	149.1119	 -1.9137
 62816480	1	3	 9.74	154.2675	 -0.7349
 62816685	1	3	 8.13	154.2326	 -1.4172
 62817426	1	3	10.92	154.2554	 -4.1068
 62817464	1	3	 8.44	154.2517	 -4.2385
 62817569	1	3	 9.79	154.2071	 -4.6052
 62817821	1	3	 8.98	154.2472	 -5.4010
 62818622	1	3	 8.04	154.3820	 -3.5338
 62827059	1	3	10.73	154.3116	 -0.5755
 62827400	1	3	16.73	154.4232	 -0.4926
 62827583	1	3	10.09	154.4932	 -1.1747
 62827805	1	3	 9.31	154.5069	 -1.9255
 62828055	1	3	 9.13	154.4947	 -2.6919
 62828396	1	3	13.02	154.3995	 -3.8839
 62829347	1	3	10.70	154.5914	 -4.7324
 62829415	1	3	 9.32	154.5326	 -4.4717
 62829722	1	3	 8.66	154.5734	 -3.4406
 62830303	1	3	 7.71	154.5662	 -1.2446
 62844766	1	3	12.73	154.7065	 -2.6105
 62844796	1	3	12.47	154.6830	 -2.7440
 62844832	1	3	 9.90	154.7229	 -2.8733
 62845101	1	3	 8.97	154.6531	 -3.8231
 62845169	1	3	12.05	154.7421	 -4.0764
 70443079	2	3	 9.18	138.8282	-24.5281
 70443148	2	3	11.56	138.8229	-24.6277
 70443179	2	3	 8.17	138.7732	-24.6538
 70443393	2	3	10.02	138.8211	-24.9439
 70448372	2	2	 8.32	138.9798	-29.4323
 70507922	2	3	 9.99	138.9898	-25.2699
 70509940	2	3	 8.33	139.1188	-25.3031
 70510811	2	3	 9.95	139.0750	-26.4433
 70511976	2	3	12.42	139.0813	-27.7746
 70558666	2	2	15.02	139.1184	-29.5865
 70559770	2	2	15.13	139.1919	-29.1861
 70562091	2	3	 9.81	139.2242	-26.4783
 70562700	2	3	10.69	139.2797	-25.7635
 70562750	2	3	 9.95	139.1862	-25.7036
 70563143	2	3	10.47	139.1873	-25.1674
 70563385	2	3	 9.91	139.1820	-24.7949
 70563717	2	3	10.65	139.2119	-24.3727
 70565280	2	3	10.11	139.3355	-25.5295
 70565359	2	3	12.15	139.3675	-25.6243
 70565661	2	3	 9.71	139.3406	-25.9822
 70566312	2	3	 9.63	139.3200	-26.8001
 70566564	2	3	 8.11	139.3755	-27.1001
 70621663	2	2	15.00	139.5357	-29.9271
 70621719	2	2	13.54	139.4505	-29.8469
 70624037	2	3	 7.99	139.5364	-27.2845
 70624440	2	3	 9.63	139.5491	-26.7923
 70624814	2	3	11.75	139.4667	-26.3138
 70667932	2	3	 8.13	139.5831	-25.7801
 70671484	2	2	12.43	139.6104	-29.6119
 71152467	1	4	10.00	133.8888	 -0.3384
 71152958	1	1	 9.87	133.8941	 -1.5712
 71153100	1	1	 8.50	133.9189	 -2.0079
 71153458	1	1	 5.83	133.9194	 -2.7907
 71153488	1	1	10.27	133.9118	 -2.8483
 71153924	1	1	10.24	133.8825	 -3.7798
 71196295	1	1	10.97	134.0784	 -4.4167
 71196920	1	1	10.28	134.0246	 -3.1022
 71196953	1	1	 9.23	134.0635	 -3.0057
 71197996	1	4	11.69	134.0080	 -0.5957
 71198516	1	4	10.91	134.2089	 -0.6807
 71199182	1	1	10.37	134.2106	 -2.2727
 71200667	1	1	14.23	134.1441	 -5.6011
 71201245	1	1	 8.59	134.3491	 -5.0176
 71225752	1	4	 7.94	134.3819	 -0.6580
 71226677	1	1	 8.24	134.4714	 -2.9502
 71227890	1	1	 8.70	134.3947	 -5.6804
 71228475	1	1	 6.31	134.4937	 -4.8595
 71228930	1	1	14.49	134.5908	 -3.8260
 71229243	1	1	 8.45	134.5243	 -3.1289
 71262585	1	4	13.70	134.6786	 -0.6965
 71263211	1	1	 8.59	134.6286	 -2.1455
 71264154	1	1	 8.56	134.6294	 -4.2994
 71264700	1	1	10.42	134.6324	 -5.4332
 71264701	1	1	 9.90	134.6764	 -5.4346
 71264847	1	1	10.07	134.6339	 -5.7449
 74193551	3	1	 7.91	137.1621	-47.6676
 74278872	3	1	10.73	137.1332	-43.4328
 74283554	3	1	10.00	137.4014	-42.1070
 74283558	3	1	 9.24	137.4093	-42.1091
 74288121	3	1	 8.06	137.3491	-43.7061
 74288349	3	1	 8.77	137.3573	-43.7798
 74373996	3	1	 8.69	137.3926	-45.5260
 74381550	3	1	 9.10	137.6086	-47.6795
 74526021	3	1	10.33	137.6898	-42.2665
 74527551	3	1	13.31	137.6951	-42.8181
 74528318	3	1	 9.57	137.6571	-43.0822
 74528791	3	1	 6.99	137.7406	-43.2676
 74533697	3	1	 4.89	137.7683	-44.8680
 74534430	3	1	 9.83	137.6731	-45.0992
 74535131	3	1	 9.51	137.7047	-45.3080
 74535134	3	1	 9.05	137.7083	-45.3085
 74622878	3	1	 9.90	137.6561	-47.1180
 74624163	3	1	 9.11	137.7008	-47.6952
