#
# Full target list for orbit 27, sector 10
# Created Tue Mar 26 13:46:54 EDT 2019 
# Concatenation of GI astero exo bright DDT ppas lists
#
# TICID	      Camera   CCD	Tmag	   RA		  Dec
220459976	4	3	12.11	 74.6972	-56.3937
220460183	4	3	10.98	 74.7352	-57.0017
220460307	4	3	10.58	 74.8160	-57.4227
220460717	4	3	10.34	 74.7681	-58.6666
220460836	4	3	12.52	 74.8489	-59.1147
220460948	4	3	 9.60	 74.7933	-59.5090
220461599	4	3	 9.36	 74.9167	-58.2377
220461732	4	3	10.28	 74.9745	-57.7772
220471131	4	3	 8.04	 75.0571	-57.6077
220471204	4	3	11.31	 75.0954	-57.3645
220472064	4	3	12.46	 74.9417	-54.6324
220472574	4	3	10.85	 75.1923	-55.0304
220473037	4	3	 8.61	 75.1668	-56.3994
220473080	4	3	13.75	 75.1942	-56.5153
220473131	4	3	 9.48	 75.2373	-56.6748
220473234	4	3	11.55	 75.1679	-56.9900
220473309	4	3	 8.32	 75.1968	-57.2567
220473410	4	3	11.41	 75.1101	-57.5974
220473692	4	3	12.34	 75.1043	-58.5021
220473814	4	3	11.74	 75.1845	-58.9845
220473997	4	3	12.05	 75.2437	-59.5747
220474002	4	3	10.95	 75.1452	-59.5831
220474209	4	3	10.28	 75.3852	-59.5125
220474754	4	3	11.58	 75.3441	-57.7402
220474892	4	3	12.02	 75.4075	-57.2799
220474943	4	3	 9.87	 75.3161	-57.1546
220475265	4	3	 9.56	 75.3353	-56.0688
220475350	4	3	11.35	 75.3480	-55.7707
220475913	4	3	 7.73	 75.3186	-54.0084
220475970	4	3	 8.67	 75.6074	-53.9943
220476100	4	3	10.02	 75.7151	-54.4187
220476158	4	3	 9.98	 75.6698	-54.6031
220476207	4	3	10.97	 75.6224	-54.7529
220476416	4	3	16.12	 75.6810	-55.4431
220476532	4	3	 9.24	 75.7011	-55.7938
220476533	4	3	 8.73	 75.7021	-55.7939
220476586	4	3	10.14	 75.5192	-55.9895
220476607	4	3	 6.39	 75.5706	-56.0767
220477003	4	3	11.29	 75.5724	-57.3535
220477393	4	3	12.06	 75.5462	-58.6171
220477510	4	3	11.20	 75.5330	-59.0001
220477676	4	3	 8.48	 75.6880	-59.5530
220477688	4	3	11.25	 75.7045	-59.5998
220477951	4	3	11.76	 75.7445	-59.4237
220478211	4	3	 9.27	 75.8289	-58.5178
220478230	4	3	 8.13	 75.8744	-58.4462
220478259	4	3	11.28	 75.7921	-58.3396
220478335	4	3	 9.68	 75.8576	-58.1032
220478453	4	3	11.01	 75.7988	-57.7783
220478522	4	3	 9.52	 75.8043	-57.5745
220478686	4	3	10.82	 75.8207	-57.0183
220478846	4	3	12.75	 75.8890	-56.5114
220478950	4	3	 8.39	 75.8779	-56.1675
220479121	4	3	13.45	 75.8169	-55.5821
220479455	4	3	10.75	 75.7465	-54.5485
220479565	4	3	12.27	 75.8463	-54.1778
220480048	4	3	10.22	 75.9590	-55.3192
220480450	4	3	 9.87	 75.9499	-56.6046
220480647	4	3	12.39	 76.0730	-57.1159
220481179	4	3	13.67	 75.9641	-58.8348
220481181	4	3	 9.98	 75.9758	-58.8435
220481232	4	3	10.88	 75.9574	-59.0041
220481259	4	3	 9.91	 76.1014	-59.1007
220481295	4	3	 9.96	 76.0476	-59.2244
220540186	3	2	14.62	155.4437	-49.2888
220541521	3	2	 8.72	155.3795	-51.2427
220546876	2	1	 8.38	155.6224	-48.6867
220628147	3	2	 9.88	155.6017	-50.5034
220628166	3	2	10.71	155.6881	-49.5932
220628281	3	2	 7.59	155.5236	-49.5312
220628997	3	2	 8.01	155.6714	-51.6138
228694499	1	2	 8.14	193.8106	-28.0302
228694586	1	2	10.46	193.9839	-27.5091
228694587	1	2	10.06	193.9784	-27.4453
228694723	1	2	 9.44	193.9680	-26.2037
228694916	1	3	10.01	193.9985	-24.8942
228696901	1	2	10.84	194.0339	-27.3555
228697227	1	3	 9.17	193.8886	-24.5271
228758232	1	2	 5.90	194.1257	-26.4604
228758453	1	3	10.64	194.1903	-24.5663
228760545	1	2	 7.15	194.3326	-28.8675
228760807	1	2	 9.41	194.1007	-27.3903
228760810	1	2	 5.75	194.1871	-27.3818
228760934	1	2	 7.81	194.1293	-26.5864
228761016	1	2	 9.31	194.1770	-25.9657
228761127	1	3	 8.74	194.1257	-24.9266
228840162	1	2	 9.73	194.4820	-29.6384
228840240	1	2	 9.90	194.6834	-28.9965
228840439	1	2	 9.36	194.5838	-27.3429
228840481	1	2	 8.26	194.5167	-26.9262
228843004	1	2	13.01	194.5661	-29.2835
228843519	1	3	11.70	194.4313	-25.2882
228843523	1	3	 8.80	194.4088	-25.2316
228882643	1	2	 9.85	194.8655	-26.9759
228882847	1	3	10.70	194.8248	-25.0505
228882858	1	3	12.09	194.6621	-24.9259
228883004	1	3	 8.69	195.0676	-24.2736
228883007	1	3	 9.45	195.0625	-24.1698
228883024	1	3	 7.29	195.0565	-23.9145
228885384	1	2	 8.10	194.7891	-28.3924
228885563	1	2	11.04	194.9224	-26.8377
228885635	1	2	 9.14	194.9379	-26.3925
228885892	1	2	14.58	194.7775	-29.2578
228969008	1	2	11.79	195.0340	-28.4612
228971778	1	2	11.45	195.0104	-28.7264
228971916	1	2	 9.18	195.1922	-27.8660
228971918	1	2	 9.02	195.0233	-27.8397
228972002	1	2	 8.81	195.0819	-27.1278
229044233	1	2	 9.21	195.3536	-29.2722
229044415	1	2	12.70	195.4776	-27.7124
229044445	1	2	 9.59	195.2971	-27.4628
229044685	1	3	 9.26	195.4517	-25.5564
229044714	1	3	 9.32	195.4826	-25.3334
229044780	1	3	 6.83	195.4031	-24.6664
229047362	1	2	11.17	195.3597	-27.5222
229047394	1	2	 7.48	195.3565	-27.3757
229047482	1	2	 7.05	195.5853	-26.7882
229047792	1	3	12.15	195.4719	-24.2098
229105978	1	2	 9.82	195.5914	-29.4072
229106005	1	2	 7.01	195.6055	-29.2656
229106017	1	2	10.87	195.6640	-29.1283
229106086	1	2	 8.37	195.6967	-28.4397
229106161	1	2	 5.01	195.5941	-28.2863
229106210	1	2	 8.17	195.6882	-27.9326
229106367	1	2	12.28	195.8636	-27.3199
229106388	1	2	 7.92	195.6799	-27.0105
229106475	1	2	 9.82	195.8252	-26.7840
229106685	1	3	10.79	195.6895	-23.9703
229108933	1	2	10.44	195.5278	-29.7557
229109096	1	2	 9.41	195.8348	-28.6501
229109303	1	2	 9.47	195.8331	-27.9318
229109552	1	3	 8.67	195.7374	-25.7465
229109677	1	3	 9.46	195.8648	-24.4202
229181083	1	2	 6.99	195.8418	-29.6633
229181116	1	2	10.34	195.8373	-29.4652
229181580	1	3	 7.33	195.9625	-25.8019
229184151	1	2	 7.21	196.1005	-28.4071
229184196	1	2	13.79	195.9633	-27.9973
229184243	1	2	11.12	195.9941	-27.6341
229184355	1	2	 7.95	196.0872	-26.6872
229255000	1	2	11.26	196.2752	-28.7561
229255027	1	2	 9.12	196.2976	-28.5853
229255044	1	2	 6.95	196.2923	-28.5177
229255770	1	3	15.16	196.4175	-25.6850
229257826	1	2	10.38	196.2691	-29.2298
229257881	1	2	 8.83	196.2319	-28.9289
229257933	1	2	10.08	196.4513	-28.7329
229257936	1	2	 9.91	196.1629	-28.6870
229258102	1	2	10.89	196.3893	-27.4095
229258156	1	2	 8.12	196.1796	-26.9005
229310586	1	2	 8.13	196.6574	-29.4486
229310865	1	2	12.11	196.5640	-27.7820
229310866	1	2	11.80	196.5732	-27.7564
229311138	1	3	 8.10	196.5437	-26.0058
229311214	1	3	10.98	196.6346	-25.1323
229313867	1	2	11.18	196.6947	-27.7627
229313933	1	2	 9.60	196.7138	-27.5570
229313944	1	2	12.62	196.6114	-27.4307
229314270	1	3	 8.14	196.5571	-24.2910
229388274	1	3	12.19	197.0358	-25.8496
229388333	1	3	10.33	196.9222	-25.1854
229390767	1	2	 8.88	196.9037	-28.7429
229390827	1	2	12.37	196.9945	-28.5227
229390943	1	2	 8.11	197.0476	-27.5979
229469115	1	3	10.39	197.3049	-25.1965
229540980	1	2	10.80	197.5005	-28.7597
229541409	1	3	10.68	197.2619	-24.0352
229541470	1	3	 8.15	197.5926	-25.0292
229543997	1	2	10.22	197.5264	-28.5602
229544058	1	2	 9.85	197.5263	-28.1756
229544153	1	2	 9.87	197.5325	-27.3019
229544323	1	3	 9.10	197.6080	-25.9771
229544558	1	3	 7.14	197.6924	-24.1794
229599175	1	2	12.11	197.8132	-28.7239
229599443	1	3	11.77	197.6446	-26.1566
229602149	1	2	 8.43	197.8123	-28.8328
229602333	1	2	 8.01	197.8434	-27.4651
229602478	1	3	 7.70	197.6259	-25.8887
229602532	1	3	11.86	197.8327	-25.5875
229676878	1	2	10.16	197.9723	-27.9732
229677159	1	3	10.38	198.2091	-26.0650
229677322	1	3	10.68	198.0697	-24.0710
229679814	1	2	10.58	197.9065	-28.4205
229679902	1	2	 9.22	198.0990	-27.6445
229680046	1	3	10.22	198.0463	-26.5165
229680061	1	3	 9.93	197.9985	-26.4233
229680069	1	3	11.06	198.0785	-26.4217
229753224	1	3	 8.03	198.4388	-26.5164
229753280	1	3	11.85	198.4166	-26.1894
229755945	1	2	 7.70	198.2455	-29.1000
229756255	1	3	 8.05	198.1571	-26.2824
229756395	1	3	10.73	198.5200	-25.7866
229756452	1	3	12.36	198.5363	-25.3347
229810855	1	2	10.46	198.6714	-29.6391
229810899	1	2	 8.45	198.5988	-29.2624
229811070	1	2	 8.65	198.6795	-27.8605
229811360	1	3	10.59	198.5600	-25.6610
229811432	1	3	10.31	198.6733	-25.0209
229811530	1	3	 6.43	198.6143	-24.2842
229811538	1	3	12.21	198.6356	-24.1442
229811548	1	3	10.11	198.7799	-24.1967
229813999	1	2	13.05	198.6127	-28.6273
229814009	1	2	 8.07	198.6454	-28.5356
229814063	1	2	 9.88	198.4284	-27.9826
229814068	1	2	 9.80	198.4684	-27.9136
229814134	1	2	10.82	198.5585	-27.7103
229814137	1	2	 8.22	198.4497	-27.6294
229814333	1	3	 9.27	198.6418	-26.1159
229814409	1	3	15.53	198.7663	-25.6501
229888622	1	2	 9.83	199.0553	-29.2413
229888642	1	2	10.28	199.0417	-28.7274
229888839	1	3	 9.36	199.0059	-26.8209
229888889	1	3	 8.79	198.9177	-26.3194
229888944	1	3	10.66	198.8294	-25.4712
229889119	1	3	 8.86	198.8496	-24.1796
229889130	1	3	 7.87	198.8345	-24.0005
229891383	1	2	 8.14	198.9289	-29.1855
229891883	1	3	 9.07	198.8643	-25.3259
229892058	1	3	 8.99	199.0466	-25.2249
229892109	1	3	 8.91	198.9826	-24.1813
229980646	1	2	 8.63	198.9468	-29.5063
231071856	4	4	 9.63	 67.5553	-71.7172
231072082	4	4	12.01	 67.5317	-71.2699
231072507	4	4	10.60	 67.4001	-70.5657
231072666	4	4	 9.89	 67.5588	-70.2663
231073416	4	4	10.05	 67.5388	-68.9919
231073505	4	4	10.46	 67.4972	-68.8592
231073821	4	4	10.66	 67.3770	-68.2504
231074032	4	4	 7.04	 67.5497	-67.8753
231074610	4	4	 9.46	 67.4184	-66.7346
231074635	4	4	11.30	 67.4110	-66.6929
231074771	4	4	10.85	 67.4140	-66.4274
231074806	4	4	10.49	 67.5914	-66.3426
231075036	4	4	10.78	 67.6918	-66.0941
231075166	4	4	11.37	 67.7256	-66.3829
231075361	4	4	11.40	 67.7172	-66.8312
231075517	4	4	10.21	 67.8837	-67.1410
231075681	4	4	 9.24	 67.7036	-67.4236
231076815	4	4	 8.79	 67.6757	-69.4207
231077147	4	4	10.88	 67.7736	-69.9318
231077890	4	4	 8.28	 67.8313	-71.2332
231077932	4	4	12.10	 67.6992	-71.3161
231078132	4	4	 9.56	 67.6432	-71.6906
231079905	4	4	 9.21	 68.1635	-69.3675
231080535	4	4	11.39	 68.1581	-68.3745
231080784	4	4	11.59	 68.0461	-67.9813
231081110	4	4	11.86	 67.9490	-67.4146
231081369	4	4	11.69	 68.0738	-66.9163
231081517	4	4	11.03	 67.9954	-66.6422
231081634	4	4	 9.89	 68.0753	-66.3838
231082842	4	4	10.34	 68.4190	-67.8317
231083835	4	4	10.25	 68.4115	-69.2284
231085102	4	4	 8.62	 68.2432	-70.8970
231088021	4	4	 8.75	 68.7216	-69.0830
231089264	4	4	11.12	 68.6596	-67.4239
231089348	4	4	 9.05	 68.6029	-67.2925
231089744	4	4	11.89	 68.6741	-66.5602
231089952	4	4	 8.22	 68.6066	-66.1934
231090149	4	4	11.29	 69.1078	-66.0795
231090465	4	4	12.02	 69.0232	-66.6369
231090582	4	4	11.79	 69.0852	-66.7796
231090719	4	4	11.67	 69.0823	-67.0138
231090784	4	4	11.88	 68.9392	-67.1147
231091439	4	4	11.32	 68.8876	-68.1034
231091557	4	4	 9.04	 68.9469	-68.2375
231091948	4	4	11.13	 69.0573	-68.6941
231093356	4	4	11.01	 68.9741	-70.2282
231094355	4	4	10.74	 68.8536	-71.4851
231094769	4	4	 9.15	 69.3696	-71.7556
231096895	4	4	11.36	 69.3294	-69.3571
231097055	4	4	10.55	 69.3868	-69.1873
231097084	4	4	12.44	 69.2487	-69.1599
231097153	4	4	11.14	 69.1190	-69.0777
231097186	4	4	10.96	 69.1529	-69.0445
231098372	4	4	 9.66	 69.3789	-67.7072
231098460	4	4	11.30	 69.2877	-67.5947
231098685	4	4	 8.12	 69.1680	-67.2333
231098788	4	4	11.61	 69.3602	-67.0793
231099155	4	4	 8.56	 69.4024	-66.4656
231099187	4	4	12.03	 69.1220	-66.4083
231099372	4	4	10.41	 69.3013	-66.1250
231099378	4	4	 8.82	 69.4140	-66.1198
231120886	4	4	 9.92	 69.5122	-67.1209
231121076	4	4	13.96	 69.5381	-67.3448
231122278	4	4	 8.07	 69.5552	-68.8116
231123287	4	4	 9.48	 69.6603	-69.7556
231123352	4	4	11.79	 69.4355	-69.8243
231124605	4	4	 9.33	 69.4877	-71.0808
231717426	4	3	12.76	 80.4748	-52.4528
231720505	4	3	10.28	 80.7232	-52.0236
231720519	4	3	12.37	 80.7350	-52.0688
231720751	4	3	13.06	 80.7078	-52.9626
231721043	4	3	10.50	 80.6798	-53.9421
231721045	4	3	 9.75	 80.7253	-53.9474
231721488	4	3	10.47	 80.9896	-52.6182
231724838	4	3	 8.61	 81.1122	-52.8856
231725008	4	3	 7.56	 81.0407	-53.4289
231725141	4	3	11.24	 81.0141	-53.8222
231725565	4	3	 9.86	 81.2223	-52.7339
231729308	4	3	 7.36	 81.4279	-53.4803
231729342	4	3	 8.00	 81.4602	-53.5824
231729752	4	3	 9.89	 81.6857	-53.1791
231729831	4	3	 9.85	 81.6165	-52.9164
231729901	4	3	12.11	 81.5585	-52.6995
231730120	4	3	11.27	 81.6137	-52.0678
231733852	4	3	 9.26	 81.9265	-53.9222
231733861	4	3	13.35	 82.0333	-53.8846
231734096	4	3	10.72	 82.0623	-53.1120
231737433	4	3	15.15	 82.0969	-52.3072
231738305	4	4	11.44	 67.2775	-72.5402
231738664	4	4	13.66	 67.3772	-73.2458
231739077	4	4	10.93	 67.0502	-74.0475
231739221	4	4	 9.25	 67.1782	-74.3254
231739364	4	4	11.04	 67.0719	-74.6092
231739392	4	4	11.16	 67.1022	-74.6890
231739493	4	4	14.48	 67.3018	-74.9209
231739511	4	4	11.72	 67.0230	-74.9747
231739745	4	4	 8.17	 67.3407	-75.6256
231740940	4	4	 9.82	 78.3316	-66.2186
231741055	4	4	11.34	 78.1631	-66.2871
231741096	4	4	10.89	 78.0887	-66.3080
231742691	4	4	 8.40	 78.0749	-67.0948
231742782	4	4	11.24	 78.0833	-67.1323
231742789	4	4	10.68	 78.0959	-67.1335
231743104	4	4	10.09	 78.1844	-67.2660
231744384	4	4	 9.63	 78.2222	-67.7433
231744905	4	4	10.31	 78.3230	-67.9287
231744961	4	4	 8.00	 78.0996	-67.9478
231746897	4	4	 9.84	 78.1925	-68.4372
231796489	4	4	10.97	 78.2881	-69.8724
231796533	4	4	10.27	 78.1439	-69.8791
231799463	4	4	18.43	 78.2555	-70.4616
231801171	4	4	10.69	 78.1269	-70.9448
231801630	4	4	 9.55	 78.1986	-71.1187
231801661	4	4	12.11	 78.2531	-71.1301
231801885	4	4	10.23	 78.3203	-71.2222
231802260	4	4	11.20	 78.0972	-71.4049
231805461	4	3	10.24	 85.1714	-53.3070
231805650	4	3	11.32	 85.1698	-53.8261
231805791	4	3	 9.36	 85.2753	-53.7303
231806026	4	3	 8.17	 85.1820	-53.0739
231810336	4	3	14.07	 85.4983	-53.4608
231810428	4	3	12.34	 85.3800	-53.7157
231810441	4	3	 9.98	 85.5219	-53.7473
231810457	4	3	13.72	 85.4164	-53.7952
231810466	4	3	12.01	 85.3641	-53.8187
231810586	4	3	10.58	 85.5907	-53.7576
231810776	4	3	11.78	 85.6740	-53.2766
231815113	4	3	12.91	 85.7284	-53.2489
231819995	4	3	13.56	 86.0872	-53.3080
231820266	4	3	10.81	 86.2930	-53.8625
231820303	4	3	10.91	 86.2809	-53.7438
231824922	4	3	 6.10	 86.6170	-53.2201
231825008	4	3	10.35	 86.5531	-53.4904
235044245	4	3	 7.53	 82.4370	-53.2657
235044407	4	3	 8.90	 82.3796	-52.7953
235044445	4	3	10.30	 82.4408	-52.7093
235047873	4	3	 8.25	 82.5821	-52.4405
235048326	4	3	14.03	 82.5699	-53.8202
235048367	4	3	 9.34	 82.5954	-53.9494
235048515	4	3	 9.21	 82.7382	-53.5159
235052622	4	3	14.51	 82.8981	-53.8540
235056923	4	3	13.09	 83.3146	-53.3641
235056983	4	3	12.46	 83.2846	-53.4893
235057105	4	3	13.59	 83.2732	-53.8537
237914350	4	4	 9.73	 56.0809	-65.7938
237917413	4	4	 9.78	 56.3077	-65.8352
237917630	4	4	 9.51	 56.4782	-65.2144
237920857	4	4	11.38	 57.1176	-65.2457
237923825	4	4	10.06	 57.5922	-65.9232
237923988	4	4	 9.64	 57.5732	-65.2856
237924047	4	4	 8.53	 57.5484	-65.0814
237926943	4	4	 8.58	 57.8125	-65.2918
237927133	4	4	 8.98	 58.1212	-65.9255
237927164	4	4	10.98	 57.9957	-65.8156
237927462	4	4	 9.96	 58.0116	-64.7946
237927500	4	4	10.45	 58.0975	-64.6729
237930092	4	4	 9.53	 58.3689	-64.7451
237930237	4	4	11.70	 58.3625	-65.2492
237930351	4	4	11.88	 58.3396	-65.6689
237930491	4	4	 9.63	 58.4619	-65.6819
237930662	4	4	11.28	 58.4463	-65.1204
237933356	4	4	11.78	 58.7790	-64.9536
237933451	4	4	 7.97	 58.8262	-65.2843
237933486	4	4	14.32	 58.8873	-65.4225
237933846	4	4	 7.25	 58.9578	-65.1863
237933883	4	4	11.24	 58.9616	-65.0735
237934011	4	4	 9.86	 58.9667	-64.6405
237934055	4	4	13.72	 59.0845	-64.4967
237936995	4	4	 9.97	 59.2421	-65.3601
237937112	4	4	 8.29	 59.1927	-65.8032
237937269	4	4	11.63	 59.6124	-65.4914
237937361	4	4	11.34	 59.6166	-65.1808
237937421	4	4	10.99	 59.5855	-64.9858
237937459	4	4	 9.41	 59.5472	-64.8445
237937474	4	4	11.27	 59.5425	-64.7703
237937510	4	4	 9.29	 59.3807	-64.6213
237937517	4	4	11.90	 59.5471	-64.6093
237937588	4	4	10.48	 59.4522	-64.3998
237937700	4	4	 8.32	 59.4378	-64.0216
237940278	4	4	13.88	 59.7237	-64.1645
237940407	4	4	12.44	 59.8545	-64.6100
237940785	4	4	 5.41	 59.7179	-65.8815
238181265	4	4	10.74	 53.7531	-72.5745
238181554	4	4	10.05	 54.0748	-72.0653
238185204	4	4	10.92	 54.4744	-72.3539
238185398	4	4	 9.14	 55.0781	-72.0376
238189099	4	4	12.29	 55.5656	-72.5081
238189499	4	4	13.97	 55.7217	-72.5004
238192783	4	4	 9.82	 56.0822	-73.3490
238192857	4	4	 9.70	 56.0400	-73.1487
238192896	4	4	10.06	 56.3666	-73.0389
238193200	4	4	13.43	 56.0859	-72.2448
238193885	4	4	11.04	 56.7666	-73.5094
238196979	4	4	10.97	 57.0339	-72.8901
238197355	4	4	10.51	 57.2817	-72.0320
238197573	4	4	 9.23	 57.3899	-72.5861
238197946	4	4	10.28	 57.2565	-73.5907
238201014	4	4	12.52	 57.7325	-73.3309
238201107	4	4	11.30	 57.6098	-73.0819
238201491	4	4	 9.00	 57.9806	-72.0273
238201762	4	4	13.24	 58.3160	-72.5364
238202176	4	4	11.56	 58.0631	-73.7031
238202274	4	4	 8.47	 58.3451	-73.9491
238202391	4	4	12.83	 58.2310	-74.1636
238225792	4	4	11.15	 58.4474	-74.2280
238225894	4	4	11.22	 58.6600	-73.9260
238225995	4	4	 9.01	 58.4582	-73.5932
238226181	4	4	11.49	 58.7460	-73.1192
238226258	4	4	 9.36	 58.4066	-72.9099
238226271	4	4	13.12	 58.6404	-72.8777
238226832	4	4	 9.29	 58.8621	-72.3416
238226996	4	4	13.31	 59.1066	-72.7723
238227061	4	4	10.71	 59.1253	-72.9451
238227273	4	4	 8.56	 58.9978	-73.5553
238230163	4	4	14.24	 59.3925	-73.7246
238230578	4	4	11.27	 59.4268	-72.5680
238230686	4	4	11.32	 59.5216	-72.3071
248070834	2	3	12.43	192.8127	-46.3628
248071977	2	3	 9.71	192.8584	-45.2876
248072945	2	3	11.03	192.8216	-44.3135
248073211	2	3	 9.04	192.8533	-44.0358
248074315	2	3	10.30	192.9591	-42.8223
248074659	2	3	 8.56	192.8890	-42.3431
248075138	2	3	11.30	192.9812	-42.0736
248076694	2	3	 9.66	193.0529	-43.8161
248078302	2	3	 9.10	193.0780	-45.4915
248079168	2	3	 9.82	193.1006	-46.3110
248080212	2	3	10.49	193.0257	-47.2834
248088699	2	3	10.84	193.2120	-47.8219
248090118	2	3	 8.30	193.1981	-46.6271
248091314	2	3	 8.88	193.2446	-45.5380
248091558	2	3	 9.42	193.1575	-45.2897
248092097	2	3	 9.71	193.1384	-44.7525
248092383	2	3	 9.56	193.2327	-44.4521
248092710	2	3	 9.63	193.2605	-44.0994
248093171	2	3	 8.20	193.2196	-43.5824
248095033	2	3	 9.57	193.3825	-42.5243
248095466	2	3	 7.06	193.3887	-43.0751
248108784	2	3	10.64	193.4343	-47.3238
248109478	2	3	 8.62	193.3831	-47.8886
248111238	2	3	12.71	193.5600	-46.5909
248111245	2	3	12.28	193.5523	-46.5876
248112842	2	3	 8.84	193.4763	-45.1092
248113095	2	3	 9.87	193.5259	-44.8666
248113507	2	3	10.44	193.6186	-44.4468
248113631	2	3	11.32	193.5816	-44.3205
248115095	2	3	10.39	193.5232	-42.7559
248125748	2	3	10.04	193.6906	-42.2466
248126961	2	3	 9.28	193.7757	-43.5208
248127156	2	3	10.08	193.6385	-43.6881
248127641	2	3	 5.37	193.7420	-44.1531
248128109	2	3	 9.37	193.6256	-44.5989
248129601	2	3	 9.04	193.6428	-45.9754
248129790	2	3	 9.05	193.6307	-46.1268
248130001	2	3	10.14	193.7350	-46.3064
248133505	2	3	10.25	193.9174	-46.7146
248144769	2	3	 8.50	193.7865	-45.1859
248146490	2	3	 9.99	193.8393	-43.5358
248146842	2	3	 8.45	193.9288	-43.1686
248146918	2	3	10.10	193.9174	-43.0968
248147068	2	3	 3.58	193.8308	-42.9158
248147220	2	3	 9.58	193.9415	-42.7536
248152405	2	3	 9.03	193.9946	-46.1221
248162846	2	3	10.17	194.0283	-47.1115
248166372	2	3	 8.32	194.1254	-46.2094
248167300	2	3	10.83	194.1642	-45.4424
248167395	2	3	 9.11	194.1562	-45.3727
248170469	2	3	 8.86	194.2469	-42.5179
248171008	2	3	 7.76	194.2083	-41.9140
248184052	2	3	10.69	194.3318	-45.6276
248185023	2	3	12.84	194.3219	-46.4481
248200372	2	3	 8.21	194.4479	-44.5080
248202492	2	3	 8.22	194.4702	-42.2349
248206261	2	3	 8.58	194.7492	-45.6608
248206366	2	3	 9.10	194.7120	-45.7563
248223026	2	3	12.25	194.7777	-43.6083
248223450	2	3	 9.99	194.8087	-43.1738
248224703	2	3	 9.52	194.9970	-42.0571
248225179	2	3	 8.69	194.9656	-42.5618
248245222	2	3	10.63	195.0625	-44.1901
255776006	2	2	 5.42	186.1413	-49.4403
255844511	2	2	 9.23	186.0285	-51.6454
255848989	2	2	12.39	186.1018	-53.6524
257690607	4	3	10.61	 77.9630	-54.2233
257691239	4	3	11.12	 77.9677	-55.0986
257691369	4	3	10.29	 77.8606	-55.3100
257719018	4	3	 9.28	 77.8719	-55.7784
257719099	4	3	 8.77	 77.8212	-56.0562
257719191	4	3	10.11	 77.9795	-56.3036
257719306	4	3	10.84	 77.9690	-56.6497
257719422	4	3	10.22	 77.9544	-57.0208
257719448	4	3	11.55	 77.8412	-57.1086
257719469	4	3	 8.85	 77.8042	-57.1873
257719472	4	3	10.04	 77.8341	-57.1968
257719751	4	3	12.46	 77.9059	-58.0393
257720049	4	3	 8.69	 77.9280	-58.9858
257720104	4	3	11.68	 77.9176	-59.1352
257720189	4	3	 9.61	 77.9633	-59.3928
257720239	4	3	11.98	 77.9337	-59.5575
257720280	4	3	 8.19	 77.8086	-59.6789
257720323	4	3	10.65	 77.8313	-59.7838
257720376	4	3	 8.71	 78.2866	-59.9834
257720377	4	3	 8.22	 78.2849	-59.9824
257720478	4	3	 8.84	 78.2822	-59.6429
257720712	4	3	11.21	 78.2139	-58.9246
257720786	4	3	11.76	 78.3465	-58.7272
257720801	4	3	 9.13	 78.2478	-58.6892
257721280	4	3	 9.35	 78.2847	-57.3149
257721308	4	3	10.46	 78.3713	-57.1751
257721780	4	3	11.06	 78.3093	-55.7643
257721857	4	3	 6.50	 78.3668	-55.5694
257722316	4	3	11.12	 78.3575	-54.2678
258236059	2	3	 7.44	182.3348	-42.8385
258314976	2	3	 5.55	182.2239	-44.3262
258315330	2	3	10.65	182.3062	-44.5946
258315768	2	3	12.60	182.2700	-44.9688
258316072	2	3	 9.68	182.3368	-45.2083
258317674	2	3	 9.38	182.2966	-46.3957
258322219	2	3	 7.33	182.4761	-46.2088
258322275	2	3	14.47	182.3774	-46.1645
258381418	2	3	 8.92	182.4845	-42.2465
258381428	2	3	 9.47	182.4528	-42.2325
258381664	2	3	10.65	182.4664	-41.9960
258382306	2	3	12.56	192.7048	-42.5232
258382313	2	3	13.34	192.6987	-42.5303
258382853	2	3	11.47	192.6758	-43.0142
258383488	2	3	10.27	192.7197	-43.6279
258384149	2	3	 9.36	192.7539	-44.1923
259648079	3	2	 8.74	153.3110	-52.5150
259658899	3	2	 8.72	153.2045	-49.7929
259659603	3	2	 8.68	153.2213	-49.5666
259751257	3	2	 5.52	153.2705	-47.9196
259751521	3	2	 7.67	153.4620	-48.0159
259752518	3	2	 9.34	153.3900	-48.3786
259757750	3	2	10.03	153.5026	-50.1185
259760220	3	2	10.88	153.5084	-50.8243
259761784	3	2	 5.06	153.3449	-51.2331
259850442	3	2	 5.68	153.3662	-51.7558
259850970	3	2	 8.52	153.3973	-51.8895
259860361	1	1	10.25	188.5766	-24.0864
259860423	1	1	 8.17	188.6995	-24.2779
259861502	1	2	10.39	188.6213	-27.2836
259903967	1	2	10.41	188.5915	-27.4443
259904315	1	2	10.10	188.6523	-28.3401
259904443	1	2	10.42	188.6474	-28.6658
259904743	1	2	10.39	188.6944	-29.4090
259904833	1	2	14.12	188.7024	-29.6208
260002453	4	3	 8.06	 91.0697	-59.8222
260002828	4	3	11.04	 91.0869	-58.9667
260002934	4	3	10.48	 91.1200	-58.6753
260003140	4	3	 9.28	 91.0321	-58.2007
260003329	4	3	 9.64	 91.1251	-57.6724
260003638	4	3	11.05	 91.0236	-56.9195
260003879	4	3	 9.91	 91.1751	-56.3572
260004064	4	3	 8.05	 91.1723	-55.9464
260004324	4	3	10.09	 91.0912	-55.3112
260004371	4	3	11.25	 91.0312	-55.1874
